IDITEM;IDBRAND;IDTYPE;IDCATEGORY;ARTNR;PARTNR;DESCRIPTION;TEXT1;TEXT2;TEXT3;TEXT4;TEXT5;TEXT6;TEXT7;TEXT8;TEXT9;TEXT10;NUMBER1;NUMBER2;NUMBER3;NUMBER4;NUMBER5;NUMBER6;NUMBER7;NUMBER8;NUMBER9;NUMBER10;BOOL1;BOOL2;BOOL3;BOOL4;BOOL5;BOOL6;BOOL7;BOOL8;BOOL9;BOOL10;TIMESTAMP
90001130;20000264;group;2009;;;CL-576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90001131;20000264;group;2009;;;PG-575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
34002111;20000728;group;2007;;;Smart Tank;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
90001020;20000513;group;2009;;;TN-227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90001025;20000264;group;2009;;;PFI-340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90001026;20000264;group;2009;;;PFI-740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000001;20002389;group;2009;;;DT125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000003;20002389;group;2009;;;DT3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000004;20000920;group;2009;;;CL 160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000005;20000229;group;2009;;;LC-3213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000006;20000229;group;2009;;;TN-423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000007;20000229;group;2009;;;TN-421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000008;20000229;group;2009;;;LC-1220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000009;20000229;group;2009;;;TN-326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000010;20000229;group;2009;;;PR-1438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000011;20000229;group;2009;;;PR-1060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000012;20000229;group;2009;;;LC-970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000013;20000229;group;2009;;;TN-135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000014;20001237;group;2009;;;TNR 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000015;20001237;group;2009;;;TN-R 378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000016;20001240;group;2009;;;CLX-R 838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000017;20001289;group;2009;;;DX-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000018;20001289;group;2009;;;MX-62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000019;20001289;group;2009;;;MX-850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000020;20001289;group;2009;;;SF-234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000021;20001289;group;2009;;;SF-235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000022;20001289;group;2009;;;MX-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000023;20001289;group;2009;;;AR-202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000024;20001289;group;2009;;;MXC-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000025;20002389;group;2009;;;CT165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000026;20002389;group;2009;;;CT206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000027;20002389;group;2009;;;DT31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000028;20000229;group;2009;;;TN-900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000029;20000229;group;2009;;;LC-3217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000030;20000229;group;2009;;;TN-325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000031;20000229;group;2009;;;LC-3617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000032;20000229;group;2009;;;TN-230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000033;20000229;group;2009;;;LC-800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000034;20001240;group;2009;;;MLT-D 307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000035;20001240;group;2009;;;MLT-D 204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000036;20001289;group;2009;;;MX-60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000037;20001289;group;2009;;;DX-C 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000038;20001289;group;2009;;;MX-410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000039;20001289;group;2009;;;SF-981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000040;20001289;group;2009;;;AR-150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000041;20001289;group;2009;;;SF-810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000042;20001289;group;2009;;;SF-770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000043;20001289;group;2009;;;SF-222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000044;20001289;group;2009;;;MX-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000045;20001289;group;2009;;;ARC-33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000046;20001289;group;2009;;;SD-485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000047;20001289;group;2009;;;AJ-T 21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000048;20001289;group;2009;;;SF-730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000049;20002389;group;2009;;;CT114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000050;20002389;group;2009;;;DT432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000475;20000728;group;2009;;;126A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000476;20000728;group;2009;;;128A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000478;20000728;group;2009;;;508X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000479;20000728;group;2009;;;305A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000480;20000984;group;2009;;;TK-897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000481;20001484;group;2009;;;CK-8514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000486;20000728;group;2009;;;410A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000487;20001453;group;2009;;;CK-8512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000488;20001453;group;2009;;;CK-5510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000489;20001484;group;2009;;;CK-8520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000492;20001214;group;2009;;;MP C7500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000051;20002389;group;2009;;;CT31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000053;20002389;group;2009;;;CT113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000054;20000229;group;2009;;;LC-3239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000055;20000229;group;2009;;;LC-3219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000056;20000229;group;2009;;;LC-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000057;20000229;group;2009;;;PR-1212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000058;20000229;group;2009;;;LC-125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000059;20000229;group;2009;;;LC-565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000060;20000229;group;2009;;;PR-4090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000061;20000229;group;2009;;;LC-121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000062;20000229;group;2009;;;LC-223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000063;20000229;group;2009;;;TN-321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000064;20000229;group;2009;;;TN-320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000065;20000229;group;2009;;;TN-01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000494;20001453;group;2009;;;CK-5018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000496;20001484;group;2009;;;PK-5012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000497;20000728;group;2009;;;641A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000500;20001214;group;2009;;;TYPE 110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000501;20001214;group;2009;;;TYPE L 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000503;20001484;group;2009;;;PK-5019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000504;20001214;group;2009;;;TYPE 245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000505;20000746;group;2009;;;V3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000508;20000984;group;2009;;;TD 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000509;20000728;group;2009;;;131A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000510;20001074;group;2009;;;TYPEC8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000511;20000728;group;2009;;;312A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000512;20001067;group;2009;;;G-TN 314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000513;20000728;group;2009;;;130A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000514;20000728;group;2009;;;304L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000516;20001214;group;2009;;;TYPE SP 352 E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000517;20001453;group;2009;;;CK-5511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000518;20000728;group;2009;;;657X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000519;20001453;group;2009;;;PK-5014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000520;20001484;group;2009;;;CK-5510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000522;20001214;group;2009;;;TYPE S 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000523;20000861;group;2009;;;TYPE 145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000525;20001453;group;2009;;;PK-5012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000526;20001074;group;2009;;;TYPE C8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000527;20001214;group;2009;;;TYPE 140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000532;20000728;group;2009;;;826A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000533;20000728;group;2009;;;650A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000534;20001214;group;2009;;;MP C7501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000536;20000728;group;2009;;;651A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000537;20000728;group;2009;;;201A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000539;20000728;group;2009;;;305L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000540;20001453;group;2009;;;PK-5015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000541;20000984;group;2009;;;TK-592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000542;20000728;group;2009;;;203A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000543;20000728;group;2009;;;203X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000544;20001484;group;2009;;;PK-5015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000545;20000728;group;2009;;;655A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000546;20001453;group;2009;;;PK-5016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000547;20001214;group;2009;;;SPC360E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000548;20001484;group;2009;;;PK-5017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000550;20001214;group;2009;;;TYPE 306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000552;20000728;group;2009;;;822A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000553;20001214;group;2009;;;TYPE C 4500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000560;20001067;group;2009;;;P3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000561;20000728;group;2009;;;827A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000563;20001484;group;2009;;;CK-8510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000164;20000229;group;2009;;;PR-4040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000165;20000229;group;2009;;;LC-123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000166;20000229;group;2009;;;LC-563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000167;20000229;group;2009;;;LC-3233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000168;20000229;group;2009;;;LC-3033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000169;20000229;group;2009;;;LC-1240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000170;20000229;group;2009;;;TN-243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000171;20000229;group;2009;;;LC-9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000172;20000229;group;2009;;;LC-3619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000173;20000229;group;2009;;;LC-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000174;20000229;group;2009;;;LC-01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000176;20001289;group;2009;;;AR-310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000177;20001289;group;2009;;;MXC-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000178;20001289;group;2009;;;AR-810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000179;20001289;group;2009;;;MX-700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000066;20000229;group;2009;;;LC-1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000067;20001289;group;2009;;;MX-27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000068;20001289;group;2009;;;ARC-80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000070;20002389;group;2009;;;DT38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000180;20001289;group;2009;;;ARC-26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000181;20001289;group;2009;;;SF-940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000182;20001289;group;2009;;;AR-532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000183;20001289;group;2009;;;AR-270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000184;20001289;group;2009;;;AJT20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000185;20000513;group;2009;;;TN-611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000186;20001164;group;2009;;;TN-212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000187;20001434;group;2009;;;T-281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000189;20000984;group;2009;;;TK-825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000190;20001164;group;2009;;;TN-510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000191;20001237;group;2009;;;TNR-367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000192;20001164;group;2009;;;TN-711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000193;20000513;group;2009;;;TN-616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000194;20000984;group;2009;;;TK-8505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000195;20000513;group;2009;;;TNP-48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000196;20000984;group;2009;;;TK-8325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000197;20000984;group;2009;;;TK-895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000198;20000593;group;2009;;;LC-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000199;20001164;group;2009;;;TNP-51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000200;20001164;group;2009;;;TN-620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000201;20001434;group;2009;;;T-305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000202;20000513;group;2009;;;TNP-49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000203;20001164;group;2009;;;TN-324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000105;20001289;group;2009;;;SD-360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000106;20001289;group;2009;;;AR-330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000107;20001289;group;2009;;;AR-152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000109;20002389;group;2009;;;CT260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000110;20002389;group;2009;;;DT140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000111;20002389;group;2009;;;DT145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000112;20000229;group;2009;;;LC-1280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000113;20000229;group;2009;;;TN-329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000114;20000229;group;2009;;;LC-3035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000115;20000229;group;2009;;;PR-1850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000116;20000229;group;2009;;;LC-900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000117;20000229;group;2009;;;TN-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000118;20000229;group;2009;;;LC-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000119;20000229;group;2009;;;TN-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000120;20000229;group;2009;;;TN-03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000121;20000229;group;2009;;;LC-600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50447952;;text;;;;EXTRA HIGH-CAPACITY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000987;20001164;group;2009;;;TN-715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000122;20000229;group;2009;;;TN-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000123;20000229;group;2009;;;TN-247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000124;20001237;group;2009;;;TN-R 384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000125;20001240;group;2009;;;MLT-D 203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000126;20001289;group;2009;;;MX-560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000127;20001289;group;2009;;;MX-51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000128;20001289;group;2009;;;SF-880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000129;20001289;group;2009;;;AR-620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000130;20001289;group;2009;;;SF-830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000131;20001289;group;2009;;;SF-226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000132;20001289;group;2009;;;SF-230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000133;20002389;group;2009;;;CT116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000134;20002389;group;2009;;;CT112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000135;20002389;group;2009;;;CD107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000136;20002389;group;2009;;;DT445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000138;20000229;group;2009;;;TN-910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000139;20000229;group;2009;;;PR-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000140;20000229;group;2009;;;PR-3458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000141;20000229;group;2009;;;PR-3030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000994;20000728;group;2009;;;991A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000995;20000728;group;2009;;;991X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000564;20000728;group;2009;;;201X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000565;20000984;group;2009;;;TK-562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000566;20001484;group;2009;;;CK-5512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000569;20000728;group;2009;;;656X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000571;20001453;group;2009;;;CK-8511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000572;20001214;group;2009;;;SPC360HE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000984;20000513;group;2009;;;TN-626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000985;20000728;group;2009;;;212A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000986;20000728;group;2009;;;212X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000417;20001453;group;2009;;;CK-8514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000419;20001214;group;2009;;;TYPE 165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000421;20001214;group;2009;;;TYPE 204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000424;20001214;group;2009;;;TYPE 125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000425;20000728;group;2009;;;642A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000427;20001453;group;2009;;;CK-5513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000431;20001067;group;2009;;;G-TN 210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000433;20001484;group;2009;;;CK-8511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000437;20001484;group;2009;;;PK-5011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000439;20000728;group;2009;;;644A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000440;20000861;group;2009;;;P1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000445;20000728;group;2009;;;645A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000447;20000728;group;2009;;;122A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000448;20000728;group;2009;;;124A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000449;20001214;group;2009;;;TYPE P 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000450;20000886;group;2009;;;702H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000451;20000886;group;2009;;;802X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000452;20001214;group;2009;;;MP C400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000453;20000886;group;2009;;;802S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000455;20000728;group;2009;;;508A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000457;20001484;group;2009;;;CK-8512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000458;20001484;group;2009;;;CK-8513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000459;20001484;group;2009;;;CK-5513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000460;20001484;group;2009;;;PK-5016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
